<bound method Module.state_dict of NormalizedCrossEntropyLoss_REVISED(
  (reduction): SimpleCNN(
    (conv_layers): Sequential(
      (0): Conv2d(3, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU()
      (3): Conv2d(32, 32, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (5): ReLU()
      (6): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (7): Conv2d(32, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (8): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (9): ReLU()
      (10): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (11): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (12): ReLU()
      (13): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
      (14): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (15): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (16): ReLU()
      (17): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (18): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (19): ReLU()
      (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (fc_layers): Sequential(
      (0): Flatten(start_dim=1, end_dim=-1)
      (1): Linear(in_features=2048, out_features=256, bias=True)
      (2): ReLU()
      (3): Dropout(p=0.5, inplace=False)
      (4): Linear(in_features=256, out_features=10, bias=True)
    )
  )
  (cross_entropy): CrossEntropyLoss()
)>

<bound method Optimizer.state_dict of SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    fused: None
    initial_lr: 0.01
    lr: 0.00125
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0005
)>

{'step_size': 15, 'gamma': 0.5, 'base_lrs': [0.01], 'last_epoch': 50, 'verbose': False, '_step_count': 51, '_get_lr_called_within_step': False, '_last_lr': [0.00125]}


Key Info: Loss: NormalizedCrossEntropy_REVISED | Optimizer(Adam): LR_0.01 MOMENTUM_0.9 W_DECAY_5e-4 | Scheduler: STEP_15 GAMMA_0.5


Epoch 0 | Train Accuracy: 0.1324 | Train Loss: 0.9989 | Test Loss: 0.9574 | Test Accuracy: 0.3455
Epoch 1 | Train Accuracy: 0.1649 | Train Loss: 0.9922 | Test Loss: 0.9458 | Test Accuracy: 0.3998
Epoch 2 | Train Accuracy: 0.1762 | Train Loss: 0.9895 | Test Loss: 0.9350 | Test Accuracy: 0.4315
Epoch 3 | Train Accuracy: 0.1882 | Train Loss: 0.9869 | Test Loss: 0.9244 | Test Accuracy: 0.4524
Epoch 4 | Train Accuracy: 0.1957 | Train Loss: 0.9843 | Test Loss: 0.9134 | Test Accuracy: 0.4696
Epoch 5 | Train Accuracy: 0.2056 | Train Loss: 0.9823 | Test Loss: 0.9251 | Test Accuracy: 0.4809
Epoch 6 | Train Accuracy: 0.2129 | Train Loss: 0.9795 | Test Loss: 0.9124 | Test Accuracy: 0.4921
Epoch 7 | Train Accuracy: 0.2185 | Train Loss: 0.9775 | Test Loss: 0.9027 | Test Accuracy: 0.5070
Epoch 8 | Train Accuracy: 0.2244 | Train Loss: 0.9745 | Test Loss: 0.8950 | Test Accuracy: 0.5032
Epoch 9 | Train Accuracy: 0.2333 | Train Loss: 0.9716 | Test Loss: 0.8923 | Test Accuracy: 0.5164
Epoch 10 | Train Accuracy: 0.2439 | Train Loss: 0.9670 | Test Loss: 0.9026 | Test Accuracy: 0.4814
Epoch 11 | Train Accuracy: 0.2463 | Train Loss: 0.9643 | Test Loss: 0.8947 | Test Accuracy: 0.4878
Epoch 12 | Train Accuracy: 0.2541 | Train Loss: 0.9595 | Test Loss: 0.8946 | Test Accuracy: 0.4862
Epoch 13 | Train Accuracy: 0.2651 | Train Loss: 0.9541 | Test Loss: 0.8844 | Test Accuracy: 0.4971
Epoch 14 | Train Accuracy: 0.2711 | Train Loss: 0.9515 | Test Loss: 0.8853 | Test Accuracy: 0.4816
Epoch 15 | Train Accuracy: 0.3061 | Train Loss: 0.9310 | Test Loss: 0.8759 | Test Accuracy: 0.4838
Epoch 16 | Train Accuracy: 0.3211 | Train Loss: 0.9204 | Test Loss: 0.8876 | Test Accuracy: 0.4610
Epoch 17 | Train Accuracy: 0.3363 | Train Loss: 0.9115 | Test Loss: 0.8803 | Test Accuracy: 0.4303
Epoch 18 | Train Accuracy: 0.3483 | Train Loss: 0.9024 | Test Loss: 0.8894 | Test Accuracy: 0.4186
Epoch 19 | Train Accuracy: 0.3611 | Train Loss: 0.8944 | Test Loss: 0.8947 | Test Accuracy: 0.3950
Epoch 20 | Train Accuracy: 0.3747 | Train Loss: 0.8841 | Test Loss: 0.9075 | Test Accuracy: 0.3814
Epoch 21 | Train Accuracy: 0.3818 | Train Loss: 0.8781 | Test Loss: 0.8937 | Test Accuracy: 0.3862
